"ID","low","medium","high"
1,0.578131577856767,0.260604657976572,0.161263760441371
2,0.137918401217477,0.326684362310067,0.535397214120714
3,0.413881646876149,0.456033301320118,0.130085029451991
4,0.787112128911516,0.141839983849587,0.0710479095906384
5,0.833192119894825,0.140440192708568,0.0263676953128488
6,0.107205565372699,0.261620753764644,0.631173703214398
7,0.779350154263039,0.187815378370958,0.0328344664346805
8,0.752790204924627,0.140205543167988,0.107004237006225
9,0.058643512689527,0.390537634197853,0.550818860563201
10,0.271789468415738,0.462446250184,0.265764288850843
11,0.448063887168033,0.512254701550373,0.0396814215261423
12,0.733009873293194,0.197871258709298,0.0691188940745406
13,0.175273338364664,0.375019469325672,0.449707169957922
14,0.269648000750497,0.518108724707531,0.21224325219023
15,0.381022783690155,0.492752633236524,0.126224575622741
16,0.436534717602245,0.426816305070411,0.136648940074441
17,0.0987435405937984,0.322991980132865,0.578264486723917
18,0.194126516068751,0.521356903594733,0.284516550534194
19,0.246001968661499,0.468459472165762,0.285538574073901
20,0.126280420963667,0.443826466478058,0.429893127459437
21,0.3632217892602,0.384362385549495,0.252415854992627
22,0.105608859523112,0.336912775922447,0.557478386906182
23,0.0855883615921857,0.561757456363161,0.352654180182008
24,0.716282014905128,0.196656842172868,0.0870611429220031
25,0.171528845215946,0.726018458199231,0.102452700310114
26,0.171931709300881,0.627734912415823,0.200333400635038
27,0.0642108578649288,0.644056093934716,0.291733038887129
28,0.497509498211295,0.316559793090617,0.18593072359925
29,0.690194503043085,0.274165932349729,0.0356395552939604
30,0.17130812836288,0.611575796359161,0.217116067827377
31,0.026758280356657,0.158430708373404,0.814810994971794
32,0.218212649424089,0.445087901348889,0.336699449227023
33,0.0660280529119697,0.29162786204278,0.64234408131996
34,0.145086636980147,0.269080669416496,0.585832686152776
35,0.172226910448278,0.646604700117272,0.18116838943445
36,0.297510923902063,0.46697182931528,0.235517239332075
37,0.669687748722885,0.299485378091521,0.0308268955373359
38,0.776442737820383,0.155122576058967,0.0684346637689077
39,0.154762326911102,0.303733616253351,0.541504071736708
40,0.277856210744508,0.521740622017852,0.200403197039962
41,0.642732782875367,0.31580704059948,0.0414601755938304
42,0.171632779839804,0.48924622315564,0.339120997004556
43,0.961570457555185,0.0319810511819166,0.0064484890510073
44,0.047162568612443,0.240739281935978,0.712098130825128
45,0.33995570081858,0.507115874555866,0.152928439526714
46,0.570134006305179,0.331013286347742,0.0988527110723697
47,0.323252545220682,0.58425816470149,0.092489256550216
48,0.0640742919036482,0.141975433943796,0.793950296504298
49,0.102600621223891,0.366781293193901,0.530618100483369
50,0.148456687246899,0.543633115867394,0.307910193160416
51,0.156095343750575,0.369077974896817,0.474826696253769
52,0.0496676743360317,0.75554238758437,0.194789910139921
53,0.185546991841811,0.464369505206923,0.350083502951266
54,0.257186423468074,0.453593315565598,0.289220260966328
55,0.629116756320502,0.324256158310788,0.0466270797807739
56,0.0872769874919472,0.36229459023439,0.550428403647211
57,0.391414711574082,0.518680801376804,0.0899045094008556
58,0.067954957057407,0.365171625452918,0.566873400725868
59,0.260113063100151,0.518020646675777,0.221866305125233
60,0.942305451424422,0.0415655248929149,0.0161290292705983
61,0.198023949998906,0.490099208142265,0.31187685675999
62,0.300139214650382,0.549123303966504,0.150737496284275
63,0.29210143860843,0.320087745379634,0.387810801110775
64,0.539887387022187,0.300263047321584,0.159849588007971
65,0.371259984198905,0.361853996763235,0.266886019037859
66,0.226522428501927,0.724712034194663,0.0487655303184905
67,0.381894888875943,0.521113840651976,0.0969912853732412
68,0.207657199731164,0.34388423999814,0.448458567721277
69,0.0938305997086294,0.347509775019099,0.558659651349304
70,0.39539451828131,0.389415690137453,0.215189776680076
71,0.129419974178903,0.476964426497832,0.393615569520942
72,0.212496934567361,0.618812792162148,0.168690250918749
73,0.947199131111873,0.0466349392958165,0.00616595997670899
74,0.149049053470661,0.460600826674985,0.390350123579644
75,0.850123264113046,0.126807520567775,0.0230692199757925
76,0.263252034613459,0.500070676907133,0.23667731828173
77,0.0305509800720177,0.23130541544523,0.738143604482752
78,0.22591438979497,0.685356842536498,0.0887287844323388
79,0.97660112244259,0.0173125943412022,0.00608625916189188
80,0.261467562215729,0.589141107752314,0.149391318856086
81,0.562931838516413,0.340190890618841,0.0968772690021011
82,0.293998118009828,0.322325363349147,0.383676488838703
83,0.583105109958865,0.310501724576541,0.106393180365755
84,0.498846643453367,0.377540800185621,0.123612563811593
85,0.42853059970136,0.478308263574203,0.0931611311365029
86,0.822721154397232,0.155824003893806,0.0214548589384292
87,0.146730611353358,0.576416407095206,0.276852962924985
88,0.0336892773406514,0.394542640478931,0.571768099875547
89,0.145939447954502,0.66807751294266,0.185983039102838
90,0.524190980544639,0.288070004482953,0.187738985170085
91,0.129264104383124,0.336760058396495,0.53397582604451
92,0.131002552892371,0.228087897659927,0.640909538271831
93,0.1618293059563,0.557395856679887,0.280774844814393
94,0.201452703866914,0.533090612542613,0.265456683590472
95,0.46599072724449,0.396013303669136,0.137995980262245
96,0.765748426958897,0.187899566401337,0.0463520196782828
97,0.134503772597911,0.563425116761568,0.302071118091102
98,0.690218919502354,0.241065146754008,0.0687159374689281
99,0.195202485989952,0.600880617191022,0.203916881917864
100,0.24954972251204,0.489038329927542,0.261411917758095
101,0.0951691904987818,0.268650232806204,0.636180587870885
102,0.174550659353502,0.493470501779049,0.331978838867448
103,0.629113150872322,0.281298754031046,0.0895880969592764
104,0.795161430204249,0.177501744261484,0.0273368562679125
105,0.710404256250907,0.222036871031863,0.0675588689919398
106,0.514702848808083,0.427823635266343,0.0574734991617679
107,0.0406346049834276,0.385915241983207,0.57345017631643
108,0.817041947744373,0.152941137422612,0.0300169185583058
109,0.303821366723503,0.519036481333366,0.177142163119002
110,0.12538851384125,0.35711719672918,0.51749429315486
